no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
1, Not Graduate, Yes,6000000.0,20300000.0,14,845.0,5000000.0,7800000.0,23700000.0,8700000.0, Approved
4, Graduate, No,4800000.0,10800000.0,12,833.0,3000000.0,4000000.0,16400000.0,7100000.0, Approved
3, Graduate, Yes,8900000.0,19300000.0,12,767.0,12000000.0,2200000.0,24700000.0,7700000.0, Approved
1, Graduate, Yes,1800000.0,4000000.0,16,747.0,700000.0,200000.0,4600000.0,900000.0, Approved
2, Graduate, No,3000000.0,7000000.0,4,588.0,5300000.0,3400000.0,11900000.0,3400000.0, Approved
4, Not Graduate, No,7700000.0,24500000.0,20,582.0,9800000.0,6600000.0,29100000.0,6500000.0, Approved
1, Not Graduate, No,8300000.0,20400000.0,14,348.0,5600000.0,12500000.0,29100000.0,4700000.0, Rejected
4, Not Graduate, No,4200000.0,9400000.0,4,726.0,10000000.0,8100000.0,16100000.0,5500000.0, Approved
4, Graduate, Yes,8000000.0,,6,482.0,19800000.0,11500000.0,22200000.0,5700000.0, Rejected
2, Graduate, Yes,9400000.0,30000000.0,16,565.0,1200000.0,3900000.0,28200000.0,9000000.0, Approved
1, Graduate, No,800000.0,2400000.0,16,,2400000.0,1200000.0,1900000.0,900000.0, Approved
0, Graduate, Yes,,,4,825.0,600000.0,,,, Approved
2, Graduate, Yes,6100000.0,22300000.0,8,694.0,16200000.0,10900000.0,22900000.0,7200000.0, Approved
3, Graduate, Yes,8500000.0,30800000.0,20,448.0,,1400000.0,22900000.0,7900000.0, Rejected
5, Graduate, Yes,7600000.0,18000000.0,12,452.0,7900000.0,4300000.0,23800000.0,4700000.0, Rejected
3, Not Graduate, No,8700000.0,17900000.0,12,,16400000.0,3500000.0,,, Approved
4, Not Graduate, No,9400000.0,20200000.0,10,803.0,,1000000.0,,4800000.0, Approved
1, Not Graduate, Yes,,,8,828.0,600000.0,500000.0,,, Approved
0, Graduate, No,2700000.0,7500000.0,6,832.0,7700000.0,1200000.0,10000000.0,2500000.0, Approved
1, Not Graduate, Yes,2300000.0,5500000.0,6,861.0,1600000.0,1200000.0,4700000.0,1700000.0, Approved
0, Graduate, No,7500000.0,15900000.0,2,535.0,17500000.0,5700000.0,23600000.0,4500000.0, Rejected
4, Not Graduate, Yes,7100000.0,19400000.0,16,363.0,17900000.0,2600000.0,22600000.0,4000000.0, Rejected
1, Not Graduate, Yes,8800000.0,28600000.0,8,631.0,11000000.0,13200000.0,25000000.0,7700000.0, Approved
2, Not Graduate, No,8400000.0,20700000.0,6,513.0,500000.0,,18800000.0,7900000.0, Rejected
0, Graduate, Yes,4700000.0,16200000.0,16,,12700000.0,400000.0,9400000.0,2500000.0, Rejected
1, Graduate, No,6900000.0,19500000.0,2,809.0,6100000.0,10600000.0,22900000.0,9300000.0, Approved
3, Not Graduate, No,2400000.0,8200000.0,10,531.0,6800000.0,1900000.0,5700000.0,2000000.0, Rejected
1, Not Graduate, Yes,1600000.0,4800000.0,14,544.0,2200000.0,200000.0,6200000.0,1200000.0, Rejected
0, Graduate, No,3500000.0,7800000.0,14,366.0,6400000.0,3000000.0,13700000.0,4900000.0, Rejected
0, Not Graduate, No,3700000.0,12700000.0,14,797.0,1300000.0,1100000.0,12300000.0,3700000.0, Approved
1, Not Graduate, No,3200000.0,12000000.0,16,597.0,6800000.0,1900000.0,7700000.0,2200000.0, Approved
2, Not Graduate, Yes,7000000.0,22500000.0,12,632.0,12500000.0,4600000.0,20400000.0,4900000.0, Approved
5, Not Graduate, No,9300000.0,28300000.0,12,741.0,7600000.0,12900000.0,,5200000.0, Approved
0, Not Graduate, No,,,20,331.0,300000.0,,,, Rejected
4, Graduate, No,6900000.0,16500000.0,8,426.0,3900000.0,5200000.0,18300000.0,9000000.0, Rejected
3, Not Graduate, No,9000000.0,26500000.0,8,533.0,17100000.0,12400000.0,27800000.0,6000000.0, Rejected
1, Not Graduate, No,6900000.0,22700000.0,16,394.0,3800000.0,4300000.0,27400000.0,8700000.0, Rejected
0, Graduate, No,7500000.0,25100000.0,14,,21000000.0,11400000.0,16900000.0,10700000.0, Approved
5, Not Graduate, No,9200000.0,28000000.0,8,527.0,18700000.0,7700000.0,24400000.0,6400000.0, Rejected
1, Graduate, No,4600000.0,12700000.0,8,468.0,10400000.0,,14500000.0,3900000.0, Rejected
4, Graduate, Yes,5000000.0,19600000.0,18,611.0,13400000.0,4400000.0,14400000.0,4600000.0, Approved
2, Graduate, No,4500000.0,17200000.0,6,832.0,2700000.0,8500000.0,10900000.0,6700000.0, Approved
0, Graduate, No,7900000.0,22700000.0,18,508.0,6600000.0,7000000.0,,8900000.0, Rejected
5, Not Graduate, No,5100000.0,13500000.0,20,840.0,1400000.0,5300000.0,14700000.0,4500000.0, Approved
4, Graduate, No,3700000.0,7600000.0,14,794.0,9500000.0,7300000.0,12100000.0,4500000.0, Approved
1, Not Graduate, No,5300000.0,17800000.0,12,,15300000.0,500000.0,14900000.0,6800000.0, Approved
4, Not Graduate, No,,,16,765.0,600000.0,,,, Approved
3, Graduate, Yes,9000000.0,18600000.0,16,518.0,18400000.0,,28900000.0,10300000.0, Rejected
3, Not Graduate, No,6900000.0,17100000.0,4,694.0,4200000.0,6100000.0,27000000.0,6000000.0, Approved
2, Not Graduate, No,700000.0,2300000.0,8,663.0,700000.0,500000.0,2800000.0,1000000.0, Approved
0, Graduate, No,2500000.0,8900000.0,2,662.0,4000000.0,2100000.0,9700000.0,3000000.0, Approved
0, Not Graduate, No,4600000.0,14400000.0,14,642.0,10100000.0,8700000.0,11100000.0,4800000.0, Approved
4, Graduate, No,1000000.0,3900000.0,10,701.0,2200000.0,1000000.0,4000000.0,900000.0, Approved
4, Not Graduate, Yes,9200000.0,30100000.0,6,632.0,,6600000.0,,6200000.0, Approved
3, Graduate, Yes,2200000.0,4400000.0,2,861.0,1300000.0,2600000.0,4500000.0,2300000.0, Approved
4, Graduate, Yes,,,12,784.0,14600000.0,,,6500000.0, Approved
0, Graduate, Yes,5500000.0,18200000.0,4,332.0,8100000.0,4000000.0,16400000.0,5600000.0, Approved
4, Not Graduate, Yes,1300000.0,3400000.0,2,763.0,3800000.0,200000.0,5100000.0,1400000.0, Approved
1, Not Graduate, Yes,7900000.0,19100000.0,2,593.0,20800000.0,12200000.0,26100000.0,7800000.0, Approved
2, Not Graduate, No,4300000.0,8800000.0,6,512.0,7200000.0,6500000.0,16900000.0,2700000.0, Rejected
0, Not Graduate, No,3800000.0,13300000.0,6,655.0,9600000.0,,8600000.0,2600000.0, Approved
3, Not Graduate, No,8700000.0,24700000.0,8,369.0,4000000.0,800000.0,31100000.0,4800000.0, Rejected
3, Graduate, No,1300000.0,3100000.0,14,348.0,1500000.0,600000.0,3900000.0,600000.0, Rejected
1, Not Graduate, Yes,6800000.0,16800000.0,10,736.0,2000000.0,2600000.0,23800000.0,5600000.0, Approved
1, Not Graduate, No,9100000.0,24000000.0,20,353.0,,9200000.0,26100000.0,10900000.0, Rejected
0, Graduate, No,3000000.0,11300000.0,16,478.0,5600000.0,2000000.0,9800000.0,2000000.0, Rejected
0, Not Graduate, Yes,1200000.0,3000000.0,4,827.0,3200000.0,600000.0,2300000.0,1500000.0, Approved
1, Not Graduate, Yes,5000000.0,16900000.0,12,517.0,2200000.0,1500000.0,15500000.0,5400000.0, Rejected
5, Graduate, Yes,,24700000.0,18,648.0,15100000.0,600000.0,25200000.0,6800000.0, Approved
2, Not Graduate, Yes,7000000.0,23800000.0,10,689.0,8400000.0,5400000.0,15700000.0,7800000.0, Approved
1, Graduate, No,4100000.0,9100000.0,20,550.0,9900000.0,5200000.0,10800000.0,4800000.0, Approved
0, Graduate, Yes,5300000.0,12900000.0,20,826.0,15500000.0,6800000.0,12000000.0,5200000.0, Approved
1, Not Graduate, No,7300000.0,19200000.0,14,599.0,18400000.0,5400000.0,15900000.0,3700000.0, Approved
1, Graduate, No,6500000.0,18500000.0,16,815.0,6300000.0,10000000.0,13400000.0,4000000.0, Approved
4, Graduate, Yes,600000.0,,4,761.0,800000.0,500000.0,2100000.0,, Approved
3, Not Graduate, Yes,5200000.0,15000000.0,20,432.0,6900000.0,5000000.0,15600000.0,5100000.0, Rejected
4, Not Graduate, Yes,2800000.0,9200000.0,18,442.0,5800000.0,4800000.0,8400000.0,1300000.0, Rejected
1, Graduate, Yes,7800000.0,23300000.0,6,620.0,3500000.0,2100000.0,22200000.0,7600000.0, Approved
2, Graduate, No,3000000.0,6500000.0,4,476.0,7900000.0,300000.0,9400000.0,1500000.0, Rejected
4, Graduate, No,9300000.0,,6,837.0,,800000.0,21400000.0,8500000.0, Approved
3, Not Graduate, Yes,5100000.0,18000000.0,6,510.0,13400000.0,6600000.0,17200000.0,7600000.0, Rejected
4, Not Graduate, Yes,4300000.0,16100000.0,18,849.0,3800000.0,6600000.0,17100000.0,6400000.0, Approved
3, Graduate, No,1100000.0,2100000.0,8,737.0,2900000.0,2000000.0,2500000.0,900000.0, Approved
2, Graduate, No,6500000.0,16200000.0,10,809.0,14000000.0,4700000.0,13200000.0,8600000.0, Approved
3, Not Graduate, No,6400000.0,23000000.0,8,520.0,12100000.0,11400000.0,16000000.0,3800000.0, Rejected
2, Not Graduate, No,7400000.0,22500000.0,16,834.0,6400000.0,12600000.0,15700000.0,6000000.0, Approved
4, Graduate, No,8700000.0,,8,397.0,8900000.0,,,4800000.0, Rejected
0, Not Graduate, No,9200000.0,24700000.0,14,438.0,4800000.0,,20600000.0,10700000.0, Rejected
1, Graduate, Yes,6200000.0,19700000.0,18,820.0,11200000.0,3400000.0,15600000.0,4700000.0, Approved
1, Not Graduate, No,1200000.0,4600000.0,20,,2000000.0,1700000.0,2600000.0,1400000.0, Rejected
1, Not Graduate, Yes,7000000.0,20300000.0,14,837.0,7700000.0,2200000.0,19700000.0,5500000.0, Approved
5, Graduate, Yes,3800000.0,10100000.0,2,571.0,7400000.0,6600000.0,12600000.0,3300000.0, Approved
0, Graduate, No,4900000.0,16300000.0,14,479.0,1600000.0,6400000.0,18600000.0,2700000.0, Rejected
2, Graduate, Yes,7800000.0,22100000.0,6,533.0,11900000.0,2500000.0,19300000.0,10800000.0, Rejected
1, Not Graduate, Yes,7400000.0,17200000.0,8,,16500000.0,8700000.0,16700000.0,4900000.0, Approved
1, Not Graduate, No,7000000.0,26600000.0,16,460.0,20500000.0,3300000.0,27700000.0,4600000.0, Rejected
1, Not Graduate, No,4900000.0,12500000.0,2,636.0,14200000.0,6400000.0,13900000.0,5000000.0, Approved
3, Not Graduate, No,5800000.0,20600000.0,20,434.0,8400000.0,2700000.0,22600000.0,7000000.0, Rejected
5, Not Graduate, No,2000000.0,6900000.0,18,516.0,4600000.0,3400000.0,6500000.0,1600000.0, Rejected
4, Graduate, No,8300000.0,24600000.0,2,382.0,1400000.0,1200000.0,16700000.0,6600000.0, Rejected
0, Graduate, Yes,1000000.0,2800000.0,12,616.0,700000.0,700000.0,3900000.0,700000.0, Approved
3, Graduate, No,5500000.0,11600000.0,6,745.0,9400000.0,8000000.0,12800000.0,5400000.0, Approved
5, Graduate, No,1400000.0,3400000.0,6,697.0,2000000.0,500000.0,4600000.0,1600000.0, Approved
4, Graduate, No,3700000.0,12300000.0,6,364.0,5900000.0,4200000.0,13700000.0,4400000.0, Rejected
2, Not Graduate, Yes,2100000.0,6900000.0,2,566.0,700000.0,1500000.0,8100000.0,1000000.0, Approved
4, Not Graduate, No,6200000.0,21900000.0,12,462.0,9400000.0,2000000.0,16600000.0,8300000.0, Rejected
0, Not Graduate, No,9300000.0,,2,331.0,7100000.0,11200000.0,23700000.0,8000000.0, Approved
3, Not Graduate, Yes,5100000.0,10300000.0,12,839.0,13400000.0,5400000.0,10700000.0,7500000.0, Approved
0, Graduate, Yes,7000000.0,14000000.0,4,702.0,9000000.0,3100000.0,21400000.0,7600000.0, Approved
3, Graduate, Yes,5300000.0,17900000.0,2,580.0,10200000.0,6400000.0,11600000.0,3600000.0, Approved
3, Graduate, No,900000.0,2800000.0,10,560.0,2700000.0,300000.0,1900000.0,1300000.0, Approved
4, Not Graduate, Yes,9400000.0,25700000.0,14,845.0,,4100000.0,26500000.0,, Approved
4, Not Graduate, Yes,2600000.0,8500000.0,4,392.0,5500000.0,,8800000.0,2900000.0, Approved
2, Graduate, No,1500000.0,4900000.0,16,387.0,,2400000.0,3700000.0,1300000.0, Rejected
1, Graduate, Yes,1800000.0,6300000.0,12,749.0,4200000.0,200000.0,3800000.0,2700000.0, Approved
3, Graduate, Yes,7800000.0,20000000.0,14,727.0,4600000.0,7200000.0,17300000.0,8600000.0, Approved
3, Graduate, Yes,2100000.0,7400000.0,14,656.0,5600000.0,400000.0,5200000.0,2800000.0, Approved
0, Not Graduate, Yes,8300000.0,17500000.0,20,643.0,,8900000.0,18800000.0,5100000.0, Approved
2, Not Graduate, Yes,4400000.0,16800000.0,4,,12800000.0,7200000.0,9700000.0,5800000.0, Approved
2, Not Graduate, No,2300000.0,5000000.0,16,588.0,2000000.0,3500000.0,7000000.0,1500000.0, Approved
3, Graduate, Yes,7700000.0,22300000.0,20,,,13300000.0,23900000.0,9100000.0, Approved
0, Not Graduate, Yes,9300000.0,29400000.0,10,351.0,,6800000.0,,6100000.0, Rejected
5, Not Graduate, No,5900000.0,16400000.0,12,,10200000.0,10400000.0,19600000.0,4700000.0, Approved
5, Not Graduate, Yes,1900000.0,4900000.0,4,442.0,3200000.0,2100000.0,5800000.0,900000.0, Rejected
0, Not Graduate, No,6900000.0,19500000.0,20,686.0,2300000.0,8700000.0,16400000.0,6200000.0, Approved
4, Graduate, Yes,2100000.0,8200000.0,20,432.0,6000000.0,900000.0,5600000.0,1000000.0, Rejected
0, Not Graduate, No,8200000.0,20900000.0,14,766.0,4400000.0,12300000.0,18400000.0,, Approved
4, Not Graduate, No,7700000.0,17200000.0,6,561.0,6000000.0,5000000.0,15400000.0,6800000.0, Approved
5, Not Graduate, No,7700000.0,19000000.0,2,539.0,4000000.0,,29300000.0,4100000.0, Rejected
1, Graduate, No,700000.0,,6,759.0,1000000.0,500000.0,2600000.0,700000.0, Approved
5, Graduate, No,7100000.0,18200000.0,8,750.0,21000000.0,7900000.0,20800000.0,5300000.0, Approved
2, Graduate, No,3900000.0,13600000.0,10,373.0,11600000.0,1000000.0,8400000.0,3600000.0, Rejected
1, Not Graduate, Yes,5200000.0,20500000.0,10,407.0,1100000.0,3400000.0,18200000.0,3800000.0, Rejected
4, Not Graduate, No,5500000.0,20200000.0,14,611.0,13700000.0,5700000.0,15100000.0,7200000.0, Approved
3, Graduate, No,2600000.0,6300000.0,10,783.0,6500000.0,2400000.0,6500000.0,2600000.0, Approved
0, Not Graduate, Yes,7300000.0,24000000.0,18,651.0,16600000.0,,19600000.0,4500000.0, Approved
3, Graduate, No,8700000.0,,16,760.0,400000.0,1800000.0,19300000.0,4800000.0, Rejected
3, Graduate, No,9000000.0,22700000.0,16,793.0,11700000.0,10800000.0,,7000000.0, Approved
4, Graduate, No,,,16,685.0,500000.0,300000.0,,600000.0, Approved
2, Not Graduate, Yes,3300000.0,10700000.0,8,806.0,5700000.0,600000.0,11500000.0,4900000.0, Approved
1, Not Graduate, No,6300000.0,17800000.0,12,770.0,6000000.0,3000000.0,17000000.0,3200000.0, Approved
0, Not Graduate, No,7000000.0,23600000.0,14,663.0,13800000.0,9100000.0,21300000.0,7200000.0, Approved
2, Graduate, Yes,2100000.0,8100000.0,4,592.0,2000000.0,2500000.0,7900000.0,2700000.0, Approved
3, Not Graduate, No,7600000.0,26300000.0,18,580.0,19100000.0,,25500000.0,5100000.0, Approved
1, Graduate, No,8200000.0,17500000.0,4,609.0,4500000.0,5600000.0,24100000.0,7700000.0, Approved
3, Not Graduate, Yes,9200000.0,23200000.0,8,380.0,13100000.0,,18900000.0,6100000.0, Rejected
3, Graduate, No,3800000.0,12100000.0,20,364.0,4100000.0,5100000.0,11600000.0,3000000.0, Rejected
1, Graduate, No,3200000.0,8900000.0,12,866.0,5100000.0,700000.0,9900000.0,2400000.0, Approved
4, Not Graduate, No,,,10,342.0,700000.0,,,, Rejected
5, Graduate, No,4700000.0,14400000.0,16,,9900000.0,4400000.0,9300000.0,3800000.0, Approved
4, Graduate, Yes,3800000.0,12500000.0,18,859.0,3900000.0,4600000.0,8200000.0,2700000.0, Approved
4, Graduate, No,,,20,692.0,500000.0,400000.0,,, Approved
4, Not Graduate, Yes,3200000.0,6800000.0,16,675.0,8000000.0,1900000.0,6800000.0,4000000.0, Approved
5, Graduate, Yes,3900000.0,12700000.0,8,,3500000.0,5800000.0,14900000.0,5400000.0, Approved
1, Graduate, Yes,3500000.0,13100000.0,10,477.0,3200000.0,6200000.0,7500000.0,3100000.0, Rejected
2, Graduate, No,2200000.0,8300000.0,6,596.0,4700000.0,3000000.0,8500000.0,1800000.0, Approved
4, Not Graduate, No,6400000.0,19700000.0,20,400.0,2300000.0,6100000.0,20100000.0,6200000.0, Rejected
3, Graduate, No,9100000.0,19900000.0,2,711.0,2200000.0,,24300000.0,, Approved
0, Not Graduate, Yes,3300000.0,8900000.0,2,418.0,4200000.0,6000000.0,9300000.0,3700000.0, Rejected
3, Graduate, No,7800000.0,21800000.0,8,517.0,7700000.0,5100000.0,19500000.0,9100000.0, Rejected
0, Not Graduate, Yes,6200000.0,16200000.0,6,508.0,5600000.0,5700000.0,21500000.0,3600000.0, Rejected
3, Not Graduate, Yes,7000000.0,26100000.0,18,689.0,17200000.0,5700000.0,20500000.0,5900000.0, Approved
0, Graduate, No,9200000.0,28200000.0,12,455.0,19200000.0,6400000.0,,5900000.0, Rejected
5, Not Graduate, Yes,7500000.0,20800000.0,6,617.0,,,19300000.0,8200000.0, Approved
2, Graduate, No,5300000.0,13200000.0,10,500.0,4700000.0,9800000.0,20400000.0,2900000.0, Rejected
5, Not Graduate, Yes,6800000.0,22800000.0,14,382.0,17600000.0,700000.0,21700000.0,5800000.0, Rejected
1, Not Graduate, No,7900000.0,20800000.0,18,538.0,10000000.0,9700000.0,29900000.0,10600000.0, Rejected
0, Not Graduate, Yes,6200000.0,14900000.0,8,855.0,,7200000.0,14200000.0,8200000.0, Approved
1, Graduate, No,1000000.0,3000000.0,18,614.0,1800000.0,1700000.0,3700000.0,700000.0, Approved
2, Graduate, Yes,7800000.0,25400000.0,10,513.0,,600000.0,23500000.0,9800000.0, Rejected
5, Graduate, Yes,3000000.0,8800000.0,14,402.0,5600000.0,5300000.0,8600000.0,4200000.0, Rejected
5, Graduate, Yes,5700000.0,15000000.0,20,819.0,15500000.0,9800000.0,14100000.0,3400000.0, Approved
4, Not Graduate, No,6600000.0,25400000.0,12,622.0,9200000.0,3500000.0,19900000.0,7500000.0, Approved
4, Graduate, Yes,7100000.0,18200000.0,4,790.0,2500000.0,2200000.0,25500000.0,9600000.0, Approved
3, Graduate, Yes,1300000.0,4800000.0,14,808.0,3100000.0,2000000.0,5100000.0,1500000.0, Approved
2, Not Graduate, No,5200000.0,16800000.0,18,369.0,5400000.0,8600000.0,17000000.0,6800000.0, Rejected
3, Graduate, No,5600000.0,20300000.0,4,330.0,16100000.0,5100000.0,15300000.0,4200000.0, Approved
2, Graduate, No,7100000.0,16500000.0,14,857.0,3700000.0,10700000.0,18500000.0,8200000.0, Approved
2, Graduate, No,5100000.0,19100000.0,8,457.0,13200000.0,5100000.0,16400000.0,7600000.0, Rejected
3, Not Graduate, Yes,7600000.0,29300000.0,8,843.0,,3000000.0,22800000.0,, Approved
0, Graduate, Yes,2500000.0,5400000.0,6,463.0,1900000.0,3500000.0,8200000.0,1800000.0, Rejected
3, Graduate, No,6900000.0,22800000.0,16,582.0,17700000.0,2200000.0,23500000.0,4400000.0, Approved
0, Graduate, No,3100000.0,6500000.0,2,391.0,,3800000.0,9900000.0,2400000.0, Rejected
2, Graduate, Yes,,,20,612.0,13400000.0,13500000.0,,6500000.0, Approved
0, Not Graduate, Yes,5800000.0,12600000.0,2,859.0,13500000.0,4700000.0,21200000.0,4500000.0, Approved
4, Not Graduate, No,7600000.0,18600000.0,18,779.0,9100000.0,5600000.0,15200000.0,10000000.0, Approved
5, Not Graduate, No,700000.0,2800000.0,2,561.0,900000.0,400000.0,1900000.0,800000.0, Approved
3, Graduate, No,2300000.0,5600000.0,18,420.0,1300000.0,600000.0,6700000.0,2100000.0, Rejected
3, Not Graduate, No,1600000.0,3300000.0,8,609.0,4700000.0,,6000000.0,800000.0, Approved
4, Not Graduate, No,8100000.0,19300000.0,14,821.0,16500000.0,8500000.0,25800000.0,8300000.0, Approved
1, Graduate, No,7700000.0,17100000.0,14,603.0,11100000.0,12100000.0,30300000.0,7100000.0, Approved
4, Graduate, No,1500000.0,3400000.0,10,778.0,3800000.0,300000.0,4000000.0,2200000.0, Approved
3, Not Graduate, No,7400000.0,23500000.0,2,460.0,20600000.0,12200000.0,25900000.0,9200000.0, Approved
4, Not Graduate, Yes,8900000.0,27100000.0,18,363.0,7800000.0,9600000.0,25400000.0,, Rejected
0, Graduate, No,2400000.0,5300000.0,16,482.0,5500000.0,4200000.0,8400000.0,2600000.0, Rejected
5, Graduate, No,5600000.0,20300000.0,4,772.0,10600000.0,6000000.0,13600000.0,7600000.0, Approved
4, Graduate, No,5900000.0,14400000.0,6,745.0,15300000.0,5100000.0,16500000.0,3000000.0, Approved
1, Graduate, No,1600000.0,3300000.0,2,513.0,400000.0,1300000.0,4600000.0,2200000.0, Rejected
5, Not Graduate, No,1100000.0,4000000.0,2,362.0,1800000.0,1300000.0,3500000.0,1100000.0, Approved
2, Graduate, Yes,6600000.0,25600000.0,6,740.0,10900000.0,1900000.0,18900000.0,9200000.0, Approved
3, Graduate, No,8900000.0,24400000.0,10,774.0,11200000.0,6100000.0,,7300000.0, Approved
1, Graduate, Yes,6400000.0,16400000.0,20,555.0,6000000.0,2500000.0,20100000.0,7400000.0, Approved
4, Not Graduate, Yes,8200000.0,17300000.0,12,588.0,9700000.0,1200000.0,20700000.0,4800000.0, Approved
1, Graduate, No,,,14,619.0,1500000.0,,2000000.0,500000.0, Approved
0, Graduate, No,,,18,607.0,,7900000.0,,7500000.0, Approved
3, Not Graduate, Yes,7100000.0,16700000.0,4,435.0,1700000.0,9600000.0,24300000.0,6200000.0, Rejected
4, Not Graduate, Yes,1400000.0,3400000.0,14,835.0,3100000.0,,4100000.0,2100000.0, Approved
1, Not Graduate, No,7200000.0,28100000.0,14,767.0,10000000.0,10400000.0,27500000.0,4000000.0, Approved
1, Graduate, Yes,8400000.0,26200000.0,14,643.0,19400000.0,11500000.0,17900000.0,6900000.0, Approved
4, Not Graduate, No,4300000.0,13900000.0,2,,10100000.0,,8600000.0,3300000.0, Approved
0, Not Graduate, Yes,8800000.0,29800000.0,8,343.0,20000000.0,4900000.0,,, Rejected
4, Not Graduate, No,4000000.0,15100000.0,8,800.0,8700000.0,6900000.0,12200000.0,4400000.0, Approved
3, Not Graduate, Yes,6900000.0,17900000.0,18,494.0,7700000.0,11200000.0,15400000.0,8700000.0, Rejected
4, Graduate, No,,,14,336.0,5800000.0,8500000.0,30100000.0,4900000.0, Rejected
2, Not Graduate, No,6900000.0,16500000.0,16,785.0,19600000.0,8600000.0,27100000.0,3600000.0, Approved
1, Not Graduate, Yes,3600000.0,13400000.0,16,732.0,5200000.0,6700000.0,7300000.0,3300000.0, Approved
2, Not Graduate, No,1900000.0,4600000.0,12,587.0,3000000.0,1300000.0,4800000.0,1100000.0, Approved
3, Not Graduate, Yes,,30800000.0,18,471.0,12700000.0,3800000.0,,10400000.0, Rejected
2, Not Graduate, No,1200000.0,4100000.0,8,497.0,2700000.0,700000.0,3700000.0,1300000.0, Rejected
1, Not Graduate, No,,,16,784.0,800000.0,700000.0,,, Approved
2, Graduate, No,6600000.0,21500000.0,18,471.0,13700000.0,9800000.0,17100000.0,4800000.0, Rejected
2, Graduate, No,1500000.0,3300000.0,4,763.0,300000.0,1200000.0,5400000.0,700000.0, Approved
4, Not Graduate, No,3500000.0,9500000.0,2,655.0,9900000.0,6600000.0,9400000.0,3100000.0, Approved
3, Not Graduate, Yes,4000000.0,8600000.0,4,667.0,11500000.0,6300000.0,15300000.0,3500000.0, Approved
3, Not Graduate, No,4100000.0,14100000.0,8,367.0,900000.0,800000.0,8900000.0,5300000.0, Rejected
4, Graduate, No,5800000.0,18500000.0,16,436.0,1400000.0,5500000.0,17100000.0,6500000.0, Rejected
